1698298913864|1|statement|connection 2|url jdbc:h2:tcp://localhost/~/jpashop|drop table if exists category CASCADE |drop table if exists category CASCADE 
1698306411510|0|statement|connection 11|url jdbc:h2:tcp://localhost/~/jpashop|create table order_item (order_item_id bigint not null, count integer not null, order_price integer not null, item_id bigint, order_id bigint, primary key (order_item_id))|create table order_item (order_item_id bigint not null, count integer not null, order_price integer not null, item_id bigint, order_id bigint, primary key (order_item_id))
1698306411511|0|statement|connection 11|url jdbc:h2:tcp://localhost/~/jpashop|create table orders (order_id bigint not null, order_date timestamp, status varchar(255), delivery_id bigint, member_id bigint, primary key (order_id))|create table orders (order_id bigint not null, order_date timestamp, status varchar(255), delivery_id bigint, member_id bigint, primary key (order_id))
1698306411511|0|statement|connection 11|url jdbc:h2:tcp://localhost/~/jpashop|alter table category add constraint FK2y94svpmqttx80mshyny85wqr foreign key (parent_id) references category|alter table category add constraint FK2y94svpmqttx80mshyny85wqr foreign key (parent_id) references category
1698306411512|0|statement|connection 11|url jdbc:h2:tcp://localhost/~/jpashop|alter table category add constraint FKc7ndrbax94ddsrm8x641cvi3g foreign key (item_id) references item|alter table category add constraint FKc7ndrbax94ddsrm8x641cvi3g foreign key (item_id) references item
1698306411513|0|statement|connection 11|url jdbc:h2:tcp://localhost/~/jpashop|alter table category_id add constraint FKkf3ggl25i81tve7bs4ey3bp9v foreign key (item_id) references item|alter table category_id add constraint FKkf3ggl25i81tve7bs4ey3bp9v foreign key (item_id) references item
1698306411514|0|statement|connection 11|url jdbc:h2:tcp://localhost/~/jpashop|alter table category_id add constraint FKi0ddb45orw3othgpa27tp0kfk foreign key (category_id) references category|alter table category_id add constraint FKi0ddb45orw3othgpa27tp0kfk foreign key (category_id) references category
1698306411515|0|statement|connection 11|url jdbc:h2:tcp://localhost/~/jpashop|alter table order_item add constraint FKija6hjjiit8dprnmvtvgdp6ru foreign key (item_id) references item|alter table order_item add constraint FKija6hjjiit8dprnmvtvgdp6ru foreign key (item_id) references item
1698306411515|0|statement|connection 11|url jdbc:h2:tcp://localhost/~/jpashop|alter table order_item add constraint FKt4dc2r9nbvbujrljv3e23iibt foreign key (order_id) references orders|alter table order_item add constraint FKt4dc2r9nbvbujrljv3e23iibt foreign key (order_id) references orders
1698306411516|0|statement|connection 11|url jdbc:h2:tcp://localhost/~/jpashop|alter table orders add constraint FKtkrur7wg4d8ax0pwgo0vmy20c foreign key (delivery_id) references delivery|alter table orders add constraint FKtkrur7wg4d8ax0pwgo0vmy20c foreign key (delivery_id) references delivery
1698306411517|0|statement|connection 11|url jdbc:h2:tcp://localhost/~/jpashop|alter table orders add constraint FKpktxwhj3x9m4gth5ff6bkqgeb foreign key (member_id) references member|alter table orders add constraint FKpktxwhj3x9m4gth5ff6bkqgeb foreign key (member_id) references member
1698306411569|0|statement|connection 12|url jdbc:h2:tcp://localhost/~/jpashop|call next value for hibernate_sequence|call next value for hibernate_sequence
1698306411570|0|statement|connection 12|url jdbc:h2:tcp://localhost/~/jpashop|call next value for hibernate_sequence|call next value for hibernate_sequence
1698306411571|0|statement|connection 12|url jdbc:h2:tcp://localhost/~/jpashop|call next value for hibernate_sequence|call next value for hibernate_sequence
1698306411571|0|statement|connection 12|url jdbc:h2:tcp://localhost/~/jpashop|call next value for hibernate_sequence|call next value for hibernate_sequence
1698306411572|0|statement|connection 12|url jdbc:h2:tcp://localhost/~/jpashop|call next value for hibernate_sequence|call next value for hibernate_sequence
1698306411572|0|statement|connection 12|url jdbc:h2:tcp://localhost/~/jpashop|call next value for hibernate_sequence|call next value for hibernate_sequence
1698306411572|0|statement|connection 12|url jdbc:h2:tcp://localhost/~/jpashop|call next value for hibernate_sequence|call next value for hibernate_sequence
1698306411574|0|statement|connection 12|url jdbc:h2:tcp://localhost/~/jpashop|insert into member (city, street, zipcode, name, member_id) values (?, ?, ?, ?, ?)|insert into member (city, street, zipcode, name, member_id) values ('서울', '11', '1111', 'userA', 1)
1698306411575|0|statement|connection 12|url jdbc:h2:tcp://localhost/~/jpashop|insert into item (name, price, stock_quantity, author, isbn, dtype, item_id) values (?, ?, ?, ?, ?, 'B', ?)|insert into item (name, price, stock_quantity, author, isbn, dtype, item_id) values ('JPA1 800k', 10000, 100, NULL, NULL, 'B', 2)
1698306411575|0|statement|connection 12|url jdbc:h2:tcp://localhost/~/jpashop|insert into item (name, price, stock_quantity, author, isbn, dtype, item_id) values (?, ?, ?, ?, ?, 'B', ?)|insert into item (name, price, stock_quantity, author, isbn, dtype, item_id) values ('JPA2 800k', 20000, 100, NULL, NULL, 'B', 3)
1698306411576|0|statement|connection 12|url jdbc:h2:tcp://localhost/~/jpashop|insert into delivery (city, street, zipcode, status, delivery_id) values (?, ?, ?, ?, ?)|insert into delivery (city, street, zipcode, status, delivery_id) values ('서울', '11', '1111', NULL, 5)
1698306411577|0|statement|connection 12|url jdbc:h2:tcp://localhost/~/jpashop|insert into orders (delivery_id, member_id, order_date, status, order_id) values (?, ?, ?, ?, ?)|insert into orders (delivery_id, member_id, order_date, status, order_id) values (5, 1, '2023-10-26T16:46:51.571+0900', 'ORDER', 4)
1698306411577|0|statement|connection 12|url jdbc:h2:tcp://localhost/~/jpashop|insert into order_item (count, item_id, order_id, order_price, order_item_id) values (?, ?, ?, ?, ?)|insert into order_item (count, item_id, order_id, order_price, order_item_id) values (1, 2, 4, 10000, 6)
1698306411578|0|statement|connection 12|url jdbc:h2:tcp://localhost/~/jpashop|insert into order_item (count, item_id, order_id, order_price, order_item_id) values (?, ?, ?, ?, ?)|insert into order_item (count, item_id, order_id, order_price, order_item_id) values (2, 3, 4, 20000, 7)
1698306411578|0|statement|connection 12|url jdbc:h2:tcp://localhost/~/jpashop|update item set name=?, price=?, stock_quantity=?, author=?, isbn=? where item_id=?|update item set name='JPA1 800k', price=10000, stock_quantity=99, author=NULL, isbn=NULL where item_id=2
1698306411579|0|statement|connection 12|url jdbc:h2:tcp://localhost/~/jpashop|update item set name=?, price=?, stock_quantity=?, author=?, isbn=? where item_id=?|update item set name='JPA2 800k', price=20000, stock_quantity=98, author=NULL, isbn=NULL where item_id=3
1698306411579|0|commit|connection 12|url jdbc:h2:tcp://localhost/~/jpashop||
1698306411580|0|statement|connection 13|url jdbc:h2:tcp://localhost/~/jpashop|call next value for hibernate_sequence|call next value for hibernate_sequence
1698306411581|0|statement|connection 13|url jdbc:h2:tcp://localhost/~/jpashop|call next value for hibernate_sequence|call next value for hibernate_sequence
1698306411581|0|statement|connection 13|url jdbc:h2:tcp://localhost/~/jpashop|call next value for hibernate_sequence|call next value for hibernate_sequence
1698306411582|0|statement|connection 13|url jdbc:h2:tcp://localhost/~/jpashop|call next value for hibernate_sequence|call next value for hibernate_sequence
1698306411582|0|statement|connection 13|url jdbc:h2:tcp://localhost/~/jpashop|call next value for hibernate_sequence|call next value for hibernate_sequence
1698306411582|0|statement|connection 13|url jdbc:h2:tcp://localhost/~/jpashop|call next value for hibernate_sequence|call next value for hibernate_sequence
1698306411583|0|statement|connection 13|url jdbc:h2:tcp://localhost/~/jpashop|call next value for hibernate_sequence|call next value for hibernate_sequence
1698306411584|0|statement|connection 13|url jdbc:h2:tcp://localhost/~/jpashop|insert into member (city, street, zipcode, name, member_id) values (?, ?, ?, ?, ?)|insert into member (city, street, zipcode, name, member_id) values ('서울', '222', '2222', 'userB', 8)
1698306411584|0|statement|connection 13|url jdbc:h2:tcp://localhost/~/jpashop|insert into item (name, price, stock_quantity, author, isbn, dtype, item_id) values (?, ?, ?, ?, ?, 'B', ?)|insert into item (name, price, stock_quantity, author, isbn, dtype, item_id) values ('Spring1 800k', 20000, 200, NULL, NULL, 'B', 9)
1698306411584|0|statement|connection 13|url jdbc:h2:tcp://localhost/~/jpashop|insert into item (name, price, stock_quantity, author, isbn, dtype, item_id) values (?, ?, ?, ?, ?, 'B', ?)|insert into item (name, price, stock_quantity, author, isbn, dtype, item_id) values ('Spring2 800k', 40000, 300, NULL, NULL, 'B', 10)
1698306411585|0|statement|connection 13|url jdbc:h2:tcp://localhost/~/jpashop|insert into delivery (city, street, zipcode, status, delivery_id) values (?, ?, ?, ?, ?)|insert into delivery (city, street, zipcode, status, delivery_id) values ('서울', '222', '2222', NULL, 12)
1698306411586|0|statement|connection 13|url jdbc:h2:tcp://localhost/~/jpashop|insert into orders (delivery_id, member_id, order_date, status, order_id) values (?, ?, ?, ?, ?)|insert into orders (delivery_id, member_id, order_date, status, order_id) values (12, 8, '2023-10-26T16:46:51.581+0900', 'ORDER', 11)
1698306411586|0|statement|connection 13|url jdbc:h2:tcp://localhost/~/jpashop|insert into order_item (count, item_id, order_id, order_price, order_item_id) values (?, ?, ?, ?, ?)|insert into order_item (count, item_id, order_id, order_price, order_item_id) values (3, 9, 11, 20000, 13)
1698306411587|0|statement|connection 13|url jdbc:h2:tcp://localhost/~/jpashop|insert into order_item (count, item_id, order_id, order_price, order_item_id) values (?, ?, ?, ?, ?)|insert into order_item (count, item_id, order_id, order_price, order_item_id) values (4, 10, 11, 40000, 14)
1698306411587|0|statement|connection 13|url jdbc:h2:tcp://localhost/~/jpashop|update item set name=?, price=?, stock_quantity=?, author=?, isbn=? where item_id=?|update item set name='Spring1 800k', price=20000, stock_quantity=197, author=NULL, isbn=NULL where item_id=9
1698306411588|0|statement|connection 13|url jdbc:h2:tcp://localhost/~/jpashop|update item set name=?, price=?, stock_quantity=?, author=?, isbn=? where item_id=?|update item set name='Spring2 800k', price=40000, stock_quantity=296, author=NULL, isbn=NULL where item_id=10
1698306411588|0|commit|connection 13|url jdbc:h2:tcp://localhost/~/jpashop||
1698306413680|0|statement|connection 16|url jdbc:h2:tcp://localhost/~/jpashop|drop table if exists category CASCADE |drop table if exists category CASCADE 
1698306413681|0|statement|connection 16|url jdbc:h2:tcp://localhost/~/jpashop|drop table if exists category_id CASCADE |drop table if exists category_id CASCADE 
1698306413681|0|statement|connection 16|url jdbc:h2:tcp://localhost/~/jpashop|drop table if exists delivery CASCADE |drop table if exists delivery CASCADE 
1698306413681|0|statement|connection 16|url jdbc:h2:tcp://localhost/~/jpashop|drop table if exists item CASCADE |drop table if exists item CASCADE 
1698306413682|0|statement|connection 16|url jdbc:h2:tcp://localhost/~/jpashop|drop table if exists member CASCADE |drop table if exists member CASCADE 
1698306413682|0|statement|connection 16|url jdbc:h2:tcp://localhost/~/jpashop|drop table if exists order_item CASCADE |drop table if exists order_item CASCADE 
1698306413682|0|statement|connection 16|url jdbc:h2:tcp://localhost/~/jpashop|drop table if exists orders CASCADE |drop table if exists orders CASCADE 
1698306413682|0|statement|connection 16|url jdbc:h2:tcp://localhost/~/jpashop|drop sequence if exists hibernate_sequence|drop sequence if exists hibernate_sequence
1698306413683|0|statement|connection 17|url jdbc:h2:tcp://localhost/~/jpashop|create sequence hibernate_sequence start with 1 increment by 1|create sequence hibernate_sequence start with 1 increment by 1
1698306413683|0|statement|connection 17|url jdbc:h2:tcp://localhost/~/jpashop|create table category (category_id bigint not null, name varchar(255), parent_id bigint, item_id bigint, primary key (category_id))|create table category (category_id bigint not null, name varchar(255), parent_id bigint, item_id bigint, primary key (category_id))
1698306413683|0|statement|connection 17|url jdbc:h2:tcp://localhost/~/jpashop|create table category_id (category_id bigint not null, item_id bigint not null)|create table category_id (category_id bigint not null, item_id bigint not null)
1698306413684|0|statement|connection 17|url jdbc:h2:tcp://localhost/~/jpashop|create table delivery (delivery_id bigint not null, city varchar(255), street varchar(255), zipcode varchar(255), status varchar(255), primary key (delivery_id))|create table delivery (delivery_id bigint not null, city varchar(255), street varchar(255), zipcode varchar(255), status varchar(255), primary key (delivery_id))
1698306413684|0|statement|connection 17|url jdbc:h2:tcp://localhost/~/jpashop|create table item (dtype varchar(31) not null, item_id bigint not null, name varchar(255), price integer not null, stock_quantity integer not null, artist varchar(255), etc varchar(255), author varchar(255), isbn varchar(255), actor varchar(255), director varchar(255), primary key (item_id))|create table item (dtype varchar(31) not null, item_id bigint not null, name varchar(255), price integer not null, stock_quantity integer not null, artist varchar(255), etc varchar(255), author varchar(255), isbn varchar(255), actor varchar(255), director varchar(255), primary key (item_id))
